Order_ID,Customer_ID,age,Driver_ID,Restaurant_ID,Restaurant_Name,Restaurant_Branch,City,Order_Date,food_type,Order_Value,Delivery_Fee,Discount,Final_Amount,Payment_mode,Segment,Rating,Category
O4378,C1830,27,D199,R43,"Pizza Hut","Hyderabad B5",Hyderabad,2023-05-12,Non-Veg,540,21,138,423,UPI,Occasional,3.1,"Fast Food"
O4379,C69,39,D306,R387,KFC,"Pune B7",Pune,2024-01-05,Non-Veg,980,35,66,949,UPI,Premium,3.9,"Casual Dining"
O4380,C1760,21,D302,R242,McDonalds,"Pune B8",Pune,2024-03-28,Veg,391,31,45,377,Cash,Premium,4,"Fast Food"
O4381,C1766,36,D581,R362,Dominos,"Bangalore B2",Bangalore,2024-03-30,Non-Veg,413,40,60,393,UPI,Regular,4.6,Cafe
O4382,C1493,27,D627,R14,Dominos,"Pune B7",Pune,2023-11-20,Non-Veg,881,49,52,878,UPI,Regular,3.7,Cafe
O4383,C604,32,D46,R391,McDonalds,"Delhi B5",Delhi,2023-11-01,Veg,909,30,111,828,Cash,Regular,3.1,"Casual Dining"
O4384,C1757,61,D246,R207,"Biryani House","Hyderabad B1",Hyderabad,2024-04-06,Non-Veg,610,47,32,625,UPI,Regular,3.6,"Fast Food"
O4385,C1939,27,D186,R12,"Biryani House","Bangalore B7",Bangalore,2023-11-13,Veg,543,32,54,521,Cash,Premium,3,"Casual Dining"
O4386,C883,29,D991,R143,"Biryani House","Mumbai B10",Mumbai,2023-11-29,Veg,226,21,44,203,UPI,Occasional,3.8,"Fast Food"
O4387,C473,27,D776,R298,Dominos,"Pune B5",Pune,2023-10-28,Non-Veg,225,59,34,250,UPI,Occasional,4,"Casual Dining"
O4388,C690,38,D77,R371,"Biryani House","Bangalore B8",Bangalore,2023-12-29,Non-Veg,224,54,111,167,UPI,Occasional,4.1,"Fast Food"
O4389,C882,58,D605,R157,KFC,"Mumbai B3",Mumbai,2024-04-30,Veg,211,22,148,85,UPI,Premium,4.7,Cafe
O4390,C577,26,D309,R384,McDonalds,"Hyderabad B2",Hyderabad,2024-03-13,Veg,863,30,70,823,UPI,Occasional,4.7,Cafe
O4391,C1506,31,D906,R75,Dominos,"Pune B10",Pune,2024-05-11,Veg,646,45,65,626,UPI,Premium,3.5,Cafe
O4392,C1722,20,D93,R314,McDonalds,"Pune B7",Pune,2023-12-20,Veg,294,47,72,269,UPI,Occasional,3.6,Cafe
O4393,C1518,39,D500,R290,"Biryani House","Pune B10",Pune,2024-07-14,Non-Veg,286,27,131,182,UPI,Premium,3.8,Cafe
O4394,C864,26,D347,R81,"Pizza Hut","Pune B7",Pune,2023-03-26,Veg,707,50,90,667,Cash,Occasional,4.3,"Fast Food"
O4395,C176,20,D556,R313,KFC,"Hyderabad B6",Hyderabad,2024-06-04,Veg,899,30,43,886,UPI,Premium,3.7,Cafe
O4396,C407,40,D57,R267,"Biryani House","Bangalore B9",Bangalore,2024-02-18,Veg,520,35,11,544,UPI,Regular,4.4,"Casual Dining"
O4397,C944,37,D511,R45,KFC,"Delhi B2",Delhi,2023-11-10,Non-Veg,838,24,38,824,UPI,Occasional,4.1,Cafe
O4398,C1387,36,D420,R165,"Biryani House","Hyderabad B3",Hyderabad,2023-04-28,Non-Veg,765,23,77,711,Cash,Premium,4.4,"Casual Dining"
O4399,C790,32,D219,R93,McDonalds,"Mumbai B6",Mumbai,2023-08-08,Non-Veg,806,23,112,717,UPI,Occasional,4.3,"Casual Dining"
O4400,C155,31,D624,R374,KFC,"Pune B5",Pune,2023-09-27,Veg,275,53,78,250,Cash,Occasional,3.5,"Casual Dining"
O4401,C1767,28,D546,R196,"Biryani House","Hyderabad B5",Hyderabad,2024-05-28,Veg,291,53,117,227,UPI,Regular,3.5,Cafe
O4402,C902,29,D441,R122,"Pizza Hut","Bangalore B5",Bangalore,2024-04-02,Veg,295,57,96,256,Cash,Regular,4.3,"Fast Food"
O4403,C20,25,D574,R171,"Pizza Hut","Mumbai B10",Mumbai,2024-07-07,Veg,958,27,108,877,Cash,Occasional,3.6,Cafe
O4404,C1487,38,D503,R43,"Pizza Hut","Hyderabad B5",Hyderabad,2023-12-12,Veg,350,60,5,405,Cash,Occasional,4.6,"Fast Food"
O4405,C1495,25,D600,R25,"Biryani House","Pune B4",Pune,2024-05-04,Veg,942,33,94,881,Cash,Occasional,4.7,"Fast Food"
O4406,C1029,27,D575,R348,Dominos,"Bangalore B4",Bangalore,2023-10-07,Veg,769,49,91,727,Cash,Premium,4.1,Cafe
O4407,C475,20,D224,R10,"Biryani House","Bangalore B7",Bangalore,2023-04-30,Veg,836,33,27,842,UPI,Premium,3.1,Cafe
O4408,C1297,27,D495,R168,"Biryani House","Hyderabad B9",Hyderabad,2024-02-05,Non-Veg,208,24,30,202,UPI,Premium,4.1,"Fast Food"
O4409,C1477,34,D752,R310,"Biryani House","Mumbai B3",Mumbai,2023-12-21,Veg,495,23,14,504,Cash,Occasional,3.3,"Casual Dining"
O4410,C1685,32,D22,R341,KFC,"Pune B9",Pune,2024-01-12,Veg,717,24,72,669,Cash,Premium,4.6,Cafe
O4411,C1448,46,D76,R12,"Biryani House","Bangalore B7",Bangalore,2024-01-05,Non-Veg,290,44,42,292,UPI,Occasional,3.3,"Casual Dining"
O4412,C1585,37,D644,R258,KFC,"Bangalore B3",Bangalore,2023-12-27,Non-Veg,449,28,110,367,UPI,Occasional,3,"Fast Food"
O4413,C839,67,D680,R164,"Biryani House","Pune B5",Pune,2024-04-03,Non-Veg,974,55,141,888,UPI,Regular,4.4,Cafe
O4414,C243,65,D960,R35,McDonalds,"Bangalore B6",Bangalore,2024-07-04,Veg,274,45,91,228,UPI,Premium,4.7,"Casual Dining"
O4415,C860,34,D896,R276,"Pizza Hut","Hyderabad B9",Hyderabad,2023-07-10,Veg,631,43,0,674,UPI,Regular,4.3,Cafe
O4416,C1918,40,D880,R377,"Biryani House","Delhi B1",Delhi,2023-11-14,Veg,965,31,77,919,Cash,Regular,3.6,Cafe
O4417,C230,33,D447,R31,McDonalds,"Bangalore B6",Bangalore,2023-06-15,Veg,318,52,89,281,Cash,Premium,4.9,"Fast Food"
O4418,C1357,36,D26,R72,McDonalds,"Pune B10",Pune,2023-11-08,Veg,777,39,101,715,Cash,Regular,3.2,"Casual Dining"
O4419,C909,26,D872,R72,McDonalds,"Pune B10",Pune,2023-09-25,Veg,411,35,55,391,Cash,Regular,4.3,"Casual Dining"
O4420,C273,64,D795,R219,McDonalds,"Mumbai B1",Mumbai,2024-01-21,Veg,652,22,10,664,UPI,Occasional,3.1,Cafe
O4421,C1100,31,D311,R215,Dominos,"Hyderabad B10",Hyderabad,2023-06-16,Veg,829,28,13,844,UPI,Premium,3.4,"Fast Food"
O4422,C75,28,D996,R25,"Biryani House","Pune B4",Pune,2023-12-18,Non-Veg,262,28,137,153,UPI,Occasional,4.4,"Fast Food"
O4423,C1470,27,D916,R270,KFC,"Delhi B2",Delhi,2023-11-30,Non-Veg,580,43,119,504,UPI,Premium,3.6,Cafe
O4424,C1783,69,D299,R237,Dominos,"Mumbai B2",Mumbai,2024-03-31,Veg,737,39,31,745,UPI,Premium,3.2,"Fast Food"
O4425,C493,32,D151,R359,McDonalds,"Mumbai B9",Mumbai,2023-08-25,Non-Veg,262,37,114,185,Cash,Premium,3.4,"Fast Food"
O4426,C520,45,D798,R41,McDonalds,"Mumbai B6",Mumbai,2023-08-13,Veg,818,22,78,762,Cash,Regular,3.5,Cafe
O4427,C1325,46,D978,R243,KFC,"Bangalore B10",Bangalore,2023-08-03,Non-Veg,220,39,43,216,UPI,Premium,4.8,"Fast Food"
O4428,C334,53,D197,R134,"Biryani House","Delhi B8",Delhi,2024-05-18,Non-Veg,936,54,75,915,UPI,Premium,3.6,Cafe
O4429,C1653,40,D989,R51,"Pizza Hut","Hyderabad B9",Hyderabad,2023-10-13,Veg,780,40,142,678,Card,Regular,4.3,Cafe
O4430,C1792,60,D792,R289,KFC,"Delhi B8",Delhi,2024-03-13,Veg,617,23,9,631,UPI,Premium,4,"Fast Food"
O4431,C600,26,D3,R214,"Pizza Hut","Mumbai B3",Mumbai,2023-03-30,Veg,973,36,30,979,UPI,Regular,4.7,"Fast Food"
O4432,C192,26,D467,R232,Dominos,"Mumbai B9",Mumbai,2023-11-18,Veg,565,27,17,575,Cash,Occasional,4.2,Cafe
O4433,C1179,28,D446,R26,KFC,"Delhi B4",Delhi,2023-12-21,Veg,394,45,38,401,UPI,Occasional,4.2,Cafe
O4434,C268,33,D798,R171,"Pizza Hut","Mumbai B10",Mumbai,2023-11-03,Veg,234,36,110,160,Cash,Premium,3.5,Cafe
O4435,C431,26,D761,R383,"Pizza Hut","Bangalore B4",Bangalore,2024-03-04,Non-Veg,683,53,64,672,UPI,Occasional,3.7,"Fast Food"
O4436,C1863,26,D343,R1,Dominos,"Delhi B7",Delhi,2023-09-21,Veg,770,33,139,664,UPI,Premium,4.7,"Casual Dining"
O4437,C686,40,D313,R139,KFC,"Mumbai B6",Mumbai,2023-08-22,Non-Veg,787,45,94,738,UPI,Regular,4.9,"Casual Dining"
O4438,C1350,32,D910,R91,Dominos,"Bangalore B2",Bangalore,2024-05-20,Veg,767,28,78,717,UPI,Premium,3.3,Cafe
O4439,C333,27,D661,R281,"Pizza Hut","Mumbai B1",Mumbai,2024-04-18,Non-Veg,268,27,82,213,UPI,Regular,4.5,"Casual Dining"
O4440,C1269,39,D681,R12,"Biryani House","Bangalore B7",Bangalore,2023-01-14,Veg,209,56,141,124,Cash,Premium,3.9,"Casual Dining"
O4441,C519,27,D596,R213,Dominos,"Mumbai B2",Mumbai,2024-03-22,Veg,575,28,99,504,Cash,Regular,4.3,Cafe
O4442,C347,33,D279,R306,McDonalds,"Hyderabad B1",Hyderabad,2024-05-10,Veg,274,52,137,189,UPI,Premium,4.9,Cafe
O4443,C247,31,D635,R378,"Biryani House","Mumbai B8",Mumbai,2024-04-28,Non-Veg,744,55,71,728,UPI,Premium,4.5,Cafe
O4444,C815,21,D322,R378,"Biryani House","Mumbai B8",Mumbai,2023-06-18,Veg,267,21,22,266,UPI,Premium,5,Cafe
O4445,C1741,38,D484,R42,KFC,"Hyderabad B2",Hyderabad,2023-10-18,Non-Veg,226,41,144,123,Cash,Occasional,3.2,"Fast Food"
O4446,C1424,57,D311,R385,"Biryani House","Hyderabad B4",Hyderabad,2024-01-16,Veg,291,27,29,289,Cash,Occasional,3.4,"Casual Dining"
O4447,C1131,37,D550,R104,KFC,"Mumbai B4",Mumbai,2023-07-15,Veg,225,38,38,225,UPI,Premium,5,Cafe
O4448,C1184,56,D34,R338,McDonalds,"Hyderabad B8",Hyderabad,2023-03-31,Non-Veg,824,23,94,753,UPI,Premium,3.5,"Casual Dining"
O4449,C993,30,D208,R25,"Biryani House","Pune B4",Pune,2023-12-28,Non-Veg,529,34,141,422,Cash,Regular,3.1,"Fast Food"
O4450,C520,23,D91,R345,KFC,"Mumbai B2",Mumbai,2023-12-05,Non-Veg,960,22,128,854,Cash,Regular,4.1,Cafe
O4451,C824,54,D898,R371,"Biryani House","Bangalore B8",Bangalore,2024-01-11,Non-Veg,542,45,90,497,Cash,Premium,3.9,"Fast Food"
O4452,C1276,26,D333,R248,McDonalds,"Pune B1",Pune,2023-12-10,Non-Veg,856,25,93,788,UPI,Regular,4.7,"Casual Dining"
O4453,C1351,22,D283,R282,"Biryani House","Delhi B8",Delhi,2023-09-20,Non-Veg,975,25,104,896,UPI,Occasional,3.7,Cafe
O4454,C1275,27,D112,R275,Dominos,"Bangalore B9",Bangalore,2024-01-26,Veg,749,55,0,804,Card,Premium,3.7,Cafe
O4455,C49,39,D468,R338,McDonalds,"Hyderabad B8",Hyderabad,2023-10-12,Veg,635,28,107,556,UPI,Regular,3.5,"Casual Dining"
O4456,C1010,38,D72,R183,"Biryani House","Pune B3",Pune,2024-06-24,Non-Veg,275,28,5,298,UPI,Regular,4.6,"Fast Food"
O4457,C863,40,D850,R383,"Pizza Hut","Bangalore B4",Bangalore,2024-04-22,Veg,265,29,120,174,UPI,Premium,3.7,"Fast Food"
O4458,C1498,25,D568,R363,KFC,"Hyderabad B9",Hyderabad,2023-10-02,Non-Veg,678,32,139,571,UPI,Occasional,3.8,"Fast Food"
O4459,C655,36,D777,R112,"Biryani House","Pune B4",Pune,2023-11-09,Non-Veg,837,31,127,741,UPI,Regular,4.5,"Casual Dining"
O4460,C1295,65,D497,R279,"Pizza Hut","Delhi B4",Delhi,2024-01-27,Non-Veg,285,29,137,177,UPI,Occasional,4.6,"Fast Food"
O4461,C1540,26,D844,R364,"Pizza Hut","Bangalore B5",Bangalore,2023-09-05,Veg,524,33,51,506,Cash,Regular,4.3,Cafe
O4462,C1462,28,D92,R85,KFC,"Bangalore B1",Bangalore,2024-08-22,Non-Veg,944,23,51,916,Cash,Regular,3.2,"Fast Food"
O4463,C1935,37,D555,R322,KFC,"Pune B9",Pune,2023-09-15,Veg,778,46,33,791,Cash,Premium,4.5,"Casual Dining"
O4464,C486,44,D149,R259,"Pizza Hut","Delhi B6",Delhi,2023-11-08,Veg,972,38,90,920,Cash,Regular,4.6,"Casual Dining"
O4465,C1716,31,D822,R304,McDonalds,"Delhi B1",Delhi,2023-10-21,Veg,536,41,138,439,Cash,Regular,3.1,Cafe
O4466,C191,40,D141,R333,Dominos,"Pune B1",Pune,2023-04-10,Veg,411,37,143,305,Cash,Premium,3.2,"Fast Food"
O4467,C510,68,D131,R357,Dominos,"Pune B7",Pune,2024-03-27,Veg,453,32,82,403,UPI,Regular,3.3,"Casual Dining"
O4468,C1977,58,D100,R78,"Pizza Hut","Pune B1",Pune,2023-09-08,Non-Veg,860,41,69,832,UPI,Regular,3,"Fast Food"
O4469,C678,29,D643,R286,"Biryani House","Delhi B6",Delhi,2023-10-15,Veg,989,47,13,1023,Cash,Regular,3.3,Cafe
O4470,C227,22,D536,R354,McDonalds,"Bangalore B7",Bangalore,2024-01-22,Non-Veg,915,36,11,940,UPI,Premium,3.3,"Fast Food"
O4471,C1521,28,D827,R9,"Pizza Hut","Hyderabad B2",Hyderabad,2024-01-27,Non-Veg,847,37,138,746,Cash,Occasional,3,"Fast Food"
O4472,C626,39,D672,R366,McDonalds,"Bangalore B2",Bangalore,2023-12-23,Veg,665,54,35,684,Cash,Occasional,3.8,Cafe
O4473,C180,18,D466,R23,Dominos,"Delhi B6",Delhi,2024-04-29,Veg,555,43,57,541,UPI,Occasional,5,Cafe
O4474,C691,35,D998,R158,"Biryani House","Delhi B8",Delhi,2023-09-02,Non-Veg,968,30,47,951,UPI,Premium,4.8,"Fast Food"
O4475,C7,31,D938,R59,"Biryani House","Bangalore B6",Bangalore,2024-02-24,Veg,638,42,55,625,Cash,Occasional,5,"Fast Food"
O4476,C1128,55,D65,R255,Dominos,"Pune B2",Pune,2023-08-07,Veg,903,49,15,937,Cash,Occasional,3.5,Cafe
O4477,C1302,33,D298,R230,KFC,"Delhi B7",Delhi,2024-03-17,Non-Veg,849,33,68,814,UPI,Occasional,4.8,"Casual Dining"
O4478,C620,30,D263,R202,"Biryani House","Pune B6",Pune,2023-08-09,Veg,899,37,33,903,UPI,Regular,3.8,"Casual Dining"
O4479,C487,23,D116,R262,McDonalds,"Mumbai B10",Mumbai,2023-09-11,Veg,298,33,14,317,UPI,Regular,4.8,"Casual Dining"
O4480,C466,27,D797,R76,"Biryani House","Mumbai B9",Mumbai,2023-05-28,Non-Veg,364,58,72,350,UPI,Premium,3,Cafe
O4481,C1669,60,D228,R72,McDonalds,"Pune B10",Pune,2023-08-07,Veg,818,21,4,835,Cash,Premium,3.5,"Casual Dining"
O4482,C718,30,D736,R138,"Pizza Hut","Hyderabad B5",Hyderabad,2023-04-16,Non-Veg,852,28,141,739,Cash,Occasional,4.7,"Fast Food"
O4483,C1757,68,D433,R224,KFC,"Hyderabad B7",Hyderabad,2023-10-17,Veg,410,37,130,317,UPI,Regular,3.9,"Fast Food"
O4484,C833,22,D229,R316,McDonalds,"Bangalore B3",Bangalore,2023-06-15,Non-Veg,524,26,123,427,UPI,Premium,3.5,"Casual Dining"
O4485,C1862,27,D721,R194,Dominos,"Delhi B3",Delhi,2024-03-12,Non-Veg,298,46,45,299,UPI,Regular,4.2,"Fast Food"
O4486,C1978,31,D683,R305,Dominos,"Bangalore B1",Bangalore,2023-06-12,Veg,731,20,15,736,UPI,Regular,5,"Fast Food"
O4487,C364,42,D931,R55,"Pizza Hut","Delhi B3",Delhi,2023-07-21,Non-Veg,854,33,60,827,Cash,Regular,4.9,"Casual Dining"
O4488,C145,32,D739,R332,KFC,"Mumbai B10",Mumbai,2023-12-19,Non-Veg,336,21,64,293,UPI,Occasional,4.4,"Fast Food"
O4489,C1520,50,D613,R279,"Pizza Hut","Delhi B4",Delhi,2024-03-29,Veg,991,58,107,942,UPI,Occasional,3.7,"Fast Food"
O4490,C1951,29,D754,R232,Dominos,"Mumbai B9",Mumbai,2023-08-14,Veg,479,28,88,419,UPI,Occasional,4.8,Cafe
O4491,C376,29,D777,R80,KFC,"Pune B10",Pune,2024-01-02,Veg,627,39,125,541,Cash,Regular,4.5,"Fast Food"
O4492,C950,25,D441,R89,McDonalds,"Bangalore B6",Bangalore,2024-03-20,Non-Veg,382,47,93,336,Cash,Regular,4.3,Cafe
O4493,C749,62,D5,R391,McDonalds,"Delhi B5",Delhi,2023-08-13,Non-Veg,767,21,131,657,Cash,Premium,3.2,"Casual Dining"
O4494,C583,28,D276,R138,"Pizza Hut","Hyderabad B5",Hyderabad,2023-12-02,Non-Veg,209,31,119,121,UPI,Regular,3.8,"Fast Food"
O4495,C1447,24,D252,R231,"Biryani House","Mumbai B7",Mumbai,2023-04-23,Non-Veg,200,48,73,175,UPI,Premium,4.8,"Casual Dining"
O4496,C993,28,D327,R115,Dominos,"Pune B10",Pune,2023-05-03,Non-Veg,878,33,11,900,UPI,Regular,3.1,"Casual Dining"
O4497,C1100,26,D787,R280,McDonalds,"Hyderabad B10",Hyderabad,2023-10-20,Non-Veg,634,54,40,648,UPI,Premium,3.7,"Fast Food"
O4498,C23,33,D88,R139,KFC,"Mumbai B6",Mumbai,2023-10-25,Non-Veg,986,39,117,908,UPI,Regular,3.3,"Casual Dining"
O4499,C1208,22,D212,R295,"Biryani House","Pune B5",Pune,2023-10-22,Veg,917,20,83,854,UPI,Occasional,4.3,Cafe
O4500,C1853,39,D145,R31,McDonalds,"Bangalore B6",Bangalore,2024-01-10,Veg,588,53,115,526,UPI,Premium,4.9,"Fast Food"
O4501,C705,34,D683,R69,"Pizza Hut","Bangalore B6",Bangalore,2023-08-26,Non-Veg,457,42,124,375,Cash,Regular,5,Cafe
O4502,C1657,34,D592,R67,McDonalds,"Bangalore B4",Bangalore,2024-01-18,Non-Veg,436,50,14,472,UPI,Premium,3.5,"Fast Food"
O4503,C1052,38,D238,R37,Dominos,"Hyderabad B4",Hyderabad,2023-10-30,Veg,488,53,84,457,Cash,Occasional,3.7,"Casual Dining"
O4504,C1674,32,D147,R47,"Biryani House","Delhi B3",Delhi,2024-01-07,Non-Veg,791,54,60,785,Cash,Premium,4.6,"Casual Dining"
O4505,C118,31,D762,R240,Dominos,"Pune B5",Pune,2024-02-18,Non-Veg,818,30,48,800,Card,Occasional,4.9,"Casual Dining"
O4506,C1834,36,D977,R148,"Pizza Hut","Delhi B2",Delhi,2023-05-10,Non-Veg,202,51,46,207,Cash,Regular,4.8,"Casual Dining"
O4507,C1084,29,D998,R391,McDonalds,"Delhi B5",Delhi,2024-05-14,Veg,924,26,77,873,UPI,Occasional,4.8,"Casual Dining"
O4508,C1253,26,D151,R245,"Pizza Hut","Mumbai B8",Mumbai,2023-11-03,Veg,643,39,132,550,UPI,Regular,3.4,Cafe
O4509,C1899,30,D205,R247,"Biryani House","Mumbai B8",Mumbai,2023-11-29,Non-Veg,563,28,21,570,UPI,Occasional,4.6,Cafe
O4510,C329,40,D46,R377,"Biryani House","Delhi B1",Delhi,2024-06-08,Non-Veg,843,41,33,851,Cash,Regular,3.1,Cafe
O4511,C1174,27,D17,R127,KFC,"Pune B5",Pune,2023-05-15,Non-Veg,861,53,145,769,UPI,Occasional,4.6,"Fast Food"
O4512,C995,33,D61,R139,KFC,"Mumbai B6",Mumbai,2024-04-04,Veg,327,40,1,366,UPI,Occasional,3.1,"Casual Dining"
O4513,C1236,33,D255,R26,KFC,"Delhi B4",Delhi,2023-11-12,Non-Veg,337,54,29,362,Cash,Regular,4.1,Cafe
O4514,C108,28,D278,R49,KFC,"Delhi B3",Delhi,2024-05-22,Non-Veg,726,46,90,682,UPI,Occasional,4.2,"Fast Food"
O4515,C223,65,D935,R312,KFC,"Hyderabad B7",Hyderabad,2023-08-29,Non-Veg,988,51,94,945,Card,Occasional,4.4,"Casual Dining"
O4516,C1688,34,D470,R254,KFC,"Hyderabad B4",Hyderabad,2023-06-18,Veg,797,42,60,779,UPI,Premium,4.9,"Fast Food"
O4517,C1583,31,D87,R122,"Pizza Hut","Bangalore B5",Bangalore,2023-12-31,Veg,792,54,126,720,UPI,Regular,4.1,"Fast Food"
O4518,C1440,36,D604,R397,"Pizza Hut","Pune B6",Pune,2023-06-03,Veg,297,49,96,250,UPI,Regular,3.4,Cafe
O4519,C112,40,D558,R375,McDonalds,"Bangalore B3",Bangalore,2024-08-30,Veg,590,45,7,628,Cash,Occasional,4.5,"Fast Food"
O4520,C1429,34,D195,R95,KFC,"Pune B2",Pune,2024-07-14,Veg,804,35,92,747,Cash,Occasional,4.1,"Fast Food"
O4521,C502,32,D699,R223,McDonalds,"Bangalore B5",Bangalore,2023-06-09,Non-Veg,888,44,36,896,UPI,Regular,4.5,"Fast Food"
O4522,C1250,27,D736,R311,KFC,"Hyderabad B5",Hyderabad,2023-09-25,Veg,715,38,49,704,UPI,Regular,4.7,"Casual Dining"
O4523,C1036,33,D888,R240,Dominos,"Pune B5",Pune,2023-07-11,Non-Veg,811,44,150,705,Cash,Regular,4.2,"Casual Dining"
O4524,C1839,32,D96,R257,Dominos,"Bangalore B3",Bangalore,2023-05-17,Non-Veg,537,24,101,460,Cash,Premium,4.9,Cafe
O4525,C1191,40,D890,R299,"Pizza Hut","Pune B3",Pune,2023-06-07,Veg,347,33,42,338,UPI,Occasional,3.2,Cafe
O4526,C535,26,D464,R338,McDonalds,"Hyderabad B8",Hyderabad,2024-10-01,Veg,996,21,37,980,UPI,Premium,3.2,"Casual Dining"
O4527,C1295,36,D602,R130,Dominos,"Delhi B3",Delhi,2024-03-29,Non-Veg,686,29,30,685,UPI,Occasional,3.8,"Casual Dining"
O4528,C1682,32,D499,R193,"Pizza Hut","Mumbai B3",Mumbai,2023-11-28,Non-Veg,336,57,106,287,Cash,Occasional,3.8,"Fast Food"
O4529,C1791,39,D662,R28,Dominos,"Pune B3",Pune,2023-11-22,Non-Veg,363,28,139,252,UPI,Premium,3.3,"Casual Dining"
O4530,C1574,40,D245,R318,"Pizza Hut","Hyderabad B3",Hyderabad,2023-02-26,Non-Veg,618,21,54,585,Cash,Premium,4.7,Cafe
O4531,C433,33,D498,R126,KFC,"Hyderabad B6",Hyderabad,2023-12-09,Veg,802,42,78,766,UPI,Regular,4.1,"Fast Food"
O4532,C1709,29,D727,R250,McDonalds,"Delhi B8",Delhi,2023-08-23,Non-Veg,898,28,47,879,UPI,Regular,4.2,"Fast Food"
O4533,C313,67,D490,R318,"Pizza Hut","Hyderabad B3",Hyderabad,2024-08-24,Veg,398,57,4,451,UPI,Premium,4.5,Cafe
O4534,C744,36,D344,R78,"Pizza Hut","Pune B1",Pune,2024-08-26,Veg,759,58,132,685,UPI,Regular,3.3,"Fast Food"
O4535,C268,39,D820,R256,Dominos,"Mumbai B5",Mumbai,2023-10-05,Veg,916,41,115,842,UPI,Premium,4.7,"Fast Food"
O4536,C1149,37,D222,R94,"Pizza Hut","Mumbai B10",Mumbai,2024-02-01,Veg,566,30,88,508,UPI,Occasional,4.1,"Fast Food"
O4537,C161,26,D419,R275,Dominos,"Bangalore B9",Bangalore,2023-07-20,Non-Veg,454,45,4,495,UPI,Premium,4.9,Cafe
O4538,C1521,51,D238,R150,"Pizza Hut","Hyderabad B2",Hyderabad,2023-09-21,Veg,892,50,14,928,Cash,Occasional,3.7,"Casual Dining"
O4539,C1603,47,D297,R56,"Pizza Hut","Bangalore B7",Bangalore,2024-02-26,Non-Veg,399,43,108,334,Cash,Regular,4.8,"Casual Dining"
O4540,C1282,28,D225,R199,"Biryani House","Delhi B9",Delhi,2023-06-24,Veg,835,37,72,800,UPI,Premium,4.2,"Casual Dining"
O4541,C987,63,D103,R324,McDonalds,"Pune B8",Pune,2023-09-30,Non-Veg,658,26,26,658,UPI,Premium,3,"Casual Dining"
O4542,C1044,40,D472,R44,"Biryani House","Hyderabad B9",Hyderabad,2024-05-30,Veg,596,53,116,533,Cash,Premium,3.5,"Fast Food"
O4543,C996,45,D731,R182,McDonalds,"Delhi B9",Delhi,2024-03-06,Non-Veg,650,28,82,596,Cash,Regular,3.4,"Casual Dining"
O4544,C885,40,D391,R343,Dominos,"Bangalore B1",Bangalore,2023-08-15,Non-Veg,435,42,99,378,Cash,Regular,5,"Fast Food"
O4545,C282,55,D310,R124,"Pizza Hut","Hyderabad B1",Hyderabad,2023-04-07,Veg,728,26,140,614,UPI,Occasional,3.8,"Fast Food"
O4546,C1500,62,D888,R72,McDonalds,"Pune B10",Pune,2023-12-26,Non-Veg,815,23,113,725,UPI,Regular,4.2,"Casual Dining"
O4547,C366,38,D771,R44,"Biryani House","Hyderabad B9",Hyderabad,2024-08-20,Veg,287,53,77,263,UPI,Regular,4.6,"Fast Food"
O4548,C379,52,D271,R393,"Pizza Hut","Pune B6",Pune,2024-01-02,Non-Veg,411,35,133,313,Cash,Occasional,3.6,"Casual Dining"
O4549,C288,35,D23,R87,KFC,"Delhi B7",Delhi,2023-09-09,Non-Veg,946,26,48,924,Cash,Occasional,4.4,"Fast Food"
O4550,C1665,38,D156,R171,"Pizza Hut","Mumbai B10",Mumbai,2023-06-25,Non-Veg,662,45,82,625,UPI,Premium,3.3,Cafe
O4551,C737,38,D492,R295,"Biryani House","Pune B5",Pune,2024-02-19,Veg,317,47,26,338,UPI,Regular,4.2,Cafe
O4552,C987,70,D615,R356,"Biryani House","Pune B8",Pune,2023-07-05,Veg,550,23,2,571,UPI,Premium,4,"Casual Dining"
O4553,C1488,20,D836,R188,KFC,"Bangalore B1",Bangalore,2023-09-26,Veg,573,20,15,578,UPI,Premium,3.8,Cafe
O4554,C889,39,D278,R244,"Pizza Hut","Delhi B10",Delhi,2024-05-02,Veg,391,36,144,283,UPI,Premium,4.2,Cafe
O4555,C1951,38,D682,R143,"Biryani House","Mumbai B10",Mumbai,2024-08-09,Non-Veg,294,39,44,289,UPI,Occasional,3.2,"Fast Food"
O4556,C41,32,D442,R1,Dominos,"Delhi B7",Delhi,2023-10-04,Non-Veg,458,41,144,355,Cash,Regular,4.5,"Casual Dining"
O4557,C315,18,D939,R262,McDonalds,"Mumbai B10",Mumbai,2024-06-25,Veg,924,48,31,941,Cash,Occasional,3.1,"Casual Dining"
O4558,C706,47,D667,R234,"Biryani House","Delhi B2",Delhi,2024-03-29,Non-Veg,695,37,66,666,UPI,Regular,3.8,"Fast Food"
O4559,C1697,29,D64,R353,"Biryani House","Pune B2",Pune,2023-02-16,Non-Veg,589,46,14,621,Cash,Regular,3.7,"Casual Dining"
O4560,C1161,26,D742,R169,KFC,"Mumbai B10",Mumbai,2023-10-11,Veg,269,40,9,300,UPI,Premium,4.5,"Fast Food"
O4561,C499,25,D990,R186,"Pizza Hut","Delhi B5",Delhi,2024-03-25,Non-Veg,688,21,104,605,UPI,Occasional,3.5,Cafe
